Timestamp(UTC),EAST_LONGITUDE(deg),NORTH_LATITUDE(deg),ID(-),T(degC),RH(%),LightVOC(ADU),HeavyVOC(ADC),Ozone(ADU),CO(ADU),CO2(ADU),Elevation(ft),Distance From Road (miles)
2024-10-26T08:38:39.00+00:00,-105.887918,39.703729,YPOD,0.62,48.87,779,1283,1411,2582,267,10928.47804,0.93285718
2024-10-26T08:38:49.00+00:00,-105.887911,39.703731,YPOD,0.63,49.34,792,1277,1410,2556,266,10928.47804,0.932781184
2024-10-26T08:38:58.00+00:00,-105.88795,39.703764,YPOD,0.65,49.39,802,1272,1393,2540,264,10930.11846,0.935807831
2024-10-26T08:39:08.00+00:00,-105.887985,39.703817,YPOD,0.67,49.28,806,1267,1399,2508,265,10932.74313,0.939902947
2024-10-26T08:39:17.00+00:00,-105.888038,39.703891,YPOD,0.69,49.01,810,1261,1392,2490,265,10941.27332,0.945735264
2024-10-26T08:39:28.00+00:00,-105.888082,39.703962,YPOD,0.71,48.66,814,1252,1386,2489,261,10947.50691,0.951141571
2024-10-26T08:39:38.00+00:00,-105.888124,39.704025,YPOD,0.73,48.1,817,1243,1381,2473,264,10953.41242,0.956020772
2024-10-26T08:39:47.00+00:00,-105.888131,39.704116,YPOD,0.75,47.61,821,1233,1374,2445,271,10960.30219,0.961589108
2024-10-26T08:39:57.00+00:00,-105.888164,39.70419,YPOD,0.77,46.89,826,1224,1370,2426,279,10968.50429,0.966872868
2024-10-26T08:40:06.00+00:00,-105.88825,39.704245,YPOD,0.79,46.22,827,1213,1367,2435,288,10968.1762,0.972490446
2024-10-26T08:40:16.00+00:00,-105.888332,39.704301,YPOD,0.81,45.81,827,1202,1364,2409,297,10971.78513,0.978060374
2024-10-26T08:40:25.00+00:00,-105.888377,39.704375,YPOD,0.83,45.66,825,1193,1374,2414,308,10973.42555,0.983672231
2024-10-26T08:40:35.00+00:00,-105.888464,39.704424,YPOD,0.86,45.97,823,1185,1381,2419,308,10973.42555,0.98896967
2024-10-26T08:40:46.00+00:00,-105.888559,39.704443,YPOD,0.88,46.47,827,1180,1386,2423,307,10968.50429,0.992728573
2024-10-26T08:40:56.00+00:00,-105.888538,39.704498,YPOD,0.9,46.89,825,1178,1389,2425,309,10974.08172,0.995383975
2024-10-26T08:41:05.00+00:00,-105.888525,39.704512,YPOD,0.92,46.88,824,1177,1378,2462,309,10974.08172,0.995849305
2024-10-26T08:41:10.00+00:00,-105.888444,39.704529,YPOD,0.93,46.47,824,1176,1369,2488,306,10980.97148,0.994618889
2024-10-26T08:41:17.00+00:00,-105.888346,39.704528,YPOD,0.95,45.58,823,1174,1365,2495,296,10984.5804,0.991875717
2024-10-26T08:41:27.00+00:00,-105.888294,39.704562,YPOD,0.97,44.73,822,1168,1364,2520,284,10988.8455,0.99247957
2024-10-26T08:41:36.00+00:00,-105.888251,39.704629,YPOD,0.99,44.29,821,1162,1359,2532,277,10995.07909,0.995304531
2024-10-26T08:41:48.00+00:00,-105.888218,39.704671,YPOD,1.02,43.97,819,1155,1369,2536,272,10998.68802,0.996923007
2024-10-26T08:41:59.00+00:00,-105.888201,39.704709,YPOD,1.05,43.53,819,1148,1357,2536,271,11001.96886,0.998737963
2024-10-26T08:42:08.00+00:00,-105.888173,39.70476,YPOD,1.08,43.09,817,1141,1362,2529,269,11006.23395,1.001043102
2024-10-26T08:42:18.00+00:00,-105.88816,39.7048,YPOD,1.1,43.2,817,1134,1363,2511,266,11012.46754,1.003094542
2024-10-26T08:42:27.00+00:00,-105.888177,39.70481,YPOD,1.14,42.7,815,1131,1351,2507,264,11013.77988,1.004143723
2024-10-26T08:42:37.00+00:00,-105.888183,39.7048,YPOD,1.17,41.97,812,1125,1351,2475,261,11009.51479,1.003703593
2024-10-26T08:42:44.00+00:00,-105.88815,39.704804,YPOD,1.2,41.78,812,1121,1353,2493,260,11012.46754,1.003069889
2024-10-26T08:42:53.00+00:00,-105.888164,39.70481,YPOD,1.24,41.62,814,1120,1364,2490,256,11013.77988,1.003799709
2024-10-26T08:43:03.00+00:00,-105.888173,39.704818,YPOD,1.28,41.58,814,1120,1361,2495,253,11013.77988,1.004517263
2024-10-26T08:43:14.00+00:00,-105.888159,39.704811,YPOD,1.32,41.1,811,1118,1354,2508,250,11017.3888,1.003727436
2024-10-26T08:43:23.00+00:00,-105.888177,39.704821,YPOD,1.35,40.57,809,1114,1350,2506,248,11013.77988,1.00480289
2024-10-26T08:43:33.00+00:00,-105.888178,39.704824,YPOD,1.39,40,807,1111,1342,2496,246,11013.77988,1.005009143
2024-10-26T08:43:43.00+00:00,-105.888156,39.704808,YPOD,1.43,39.52,809,1111,1353,2509,246,11012.46754,1.003468284
2024-10-26T08:43:52.00+00:00,-105.888139,39.704803,YPOD,1.48,39.33,809,1113,1354,2528,248,11012.46754,1.002719336
2024-10-26T08:44:02.00+00:00,-105.888133,39.704803,YPOD,1.51,39.43,811,1114,1357,2533,248,11012.46754,1.002560932
2024-10-26T08:44:11.00+00:00,-105.888133,39.704804,YPOD,1.55,39.2,813,1119,1362,2548,246,11012.46754,1.002620912
2024-10-26T08:44:21.00+00:00,-105.888149,39.704799,YPOD,1.58,39.1,811,1119,1353,2580,245,11012.46754,1.002743702
2024-10-26T08:44:32.00+00:00,-105.888149,39.704813,YPOD,1.63,38.87,810,1118,1359,2571,246,11017.3888,1.003583107
2024-10-26T08:44:41.00+00:00,-105.888153,39.704817,YPOD,1.65,38.74,809,1116,1356,2596,246,11017.3888,1.00392862
2024-10-26T08:44:51.00+00:00,-105.888145,39.704818,YPOD,1.69,38.56,810,1114,1349,2601,244,11017.3888,1.003777349
2024-10-26T08:45:00.00+00:00,-105.888158,39.704868,YPOD,1.73,38.2,813,1108,1352,2596,244,11023.29432,1.007120001
2024-10-26T08:45:10.00+00:00,-105.888183,39.704892,YPOD,1.78,37.98,813,1100,1346,2607,249,11024.93474,1.009219053
2024-10-26T08:45:17.00+00:00,-105.888205,39.704926,YPOD,1.8,37.85,812,1092,1343,2628,253,11027.88749,1.011839132
2024-10-26T08:45:26.00+00:00,-105.888225,39.704977,YPOD,1.85,37.97,815,1083,1360,2595,259,11039.37043,1.015427015
2024-10-26T08:45:36.00+00:00,-105.888241,39.705042,YPOD,1.9,38.25,815,1075,1360,2644,266,11048.2287,1.019751565
2024-10-26T08:45:47.00+00:00,-105.888245,39.70508,YPOD,1.95,38.51,814,1068,1360,2639,271,11052.49379,1.022140469
2024-10-26T08:45:56.00+00:00,-105.888211,39.70512,YPOD,1.98,38.08,811,1065,1348,2637,276,11057.41505,1.023658908
2024-10-26T08:46:06.00+00:00,-105.888173,39.705155,YPOD,2.02,37.39,808,1060,1343,2643,277,11063.97673,1.02478041
2024-10-26T08:46:16.00+00:00,-105.888141,39.70519,YPOD,2.07,36.82,806,1055,1341,2651,271,11070.53841,1.026065199
2024-10-26T08:46:25.00+00:00,-105.888154,39.705226,YPOD,2.13,36.4,805,1048,1348,2663,265,11075.13159,1.028575538
2024-10-26T08:46:36.00+00:00,-105.888161,39.705263,YPOD,2.19,36.39,805,1040,1347,2669,259,11079.39668,1.030992179
2024-10-26T08:46:46.00+00:00,-105.888139,39.705297,YPOD,2.24,36.08,803,1036,1346,2676,255,11083.33369,1.03248358
2024-10-26T08:46:55.00+00:00,-105.88811,39.705338,YPOD,2.27,35.89,800,1030,1341,2689,253,11092.52004,1.034224971
2024-10-26T08:47:05.00+00:00,-105.888069,39.705386,YPOD,2.32,35.8,800,1024,1351,2675,253,11099.08172,1.036093863
2024-10-26T08:47:14.00+00:00,-105.888014,39.705451,YPOD,2.38,35.8,800,1018,1349,2700,255,11110.56466,1.038656572
2024-10-26T08:47:26.00+00:00,-105.887978,39.705493,YPOD,2.43,35.61,800,1014,1355,2700,261,11117.78251,1.040312262
2024-10-26T08:47:35.00+00:00,-105.887964,39.705535,YPOD,2.47,35.52,800,1009,1354,2698,267,11121.71952,1.042524728
2024-10-26T08:47:45.00+00:00,-105.887987,39.705572,YPOD,2.53,35.41,800,1005,1350,2709,267,11129.59353,1.045356175
2024-10-26T08:47:54.00+00:00,-105.88798,39.705612,YPOD,2.57,35.37,801,1002,1353,2734,265,11133.53054,1.047624447
2024-10-26T08:48:04.00+00:00,-105.887948,39.70565,YPOD,2.62,34.97,799,999,1348,2746,266,11137.46755,1.049154215
2024-10-26T08:48:15.00+00:00,-105.887956,39.705692,YPOD,2.68,34.89,799,994,1358,2739,265,11141.73264,1.051921592
2024-10-26T08:48:24.00+00:00,-105.887943,39.70574,YPOD,2.73,35.08,802,991,1363,2757,261,11154.19983,1.054540539
2024-10-26T08:48:34.00+00:00,-105.887899,39.705777,YPOD,2.78,35.14,802,988,1356,2761,262,11162.40193,1.055730693
2024-10-26T08:48:43.00+00:00,-105.887941,39.705818,YPOD,2.83,35.15,804,986,1368,2764,268,11160.76151,1.059273206
2024-10-26T08:48:53.00+00:00,-105.887959,39.705858,YPOD,2.88,35.19,803,984,1363,2784,268,11160.43343,1.062167435
2024-10-26T08:49:02.00+00:00,-105.887959,39.7059,YPOD,2.93,35.12,804,983,1357,2794,265,11165.35469,1.064745206
2024-10-26T08:49:12.00+00:00,-105.88795,39.705947,YPOD,2.98,34.59,801,982,1354,2804,269,11167.65128,1.067412991
2024-10-26T08:49:21.00+00:00,-105.887936,39.706006,YPOD,3.02,34.11,799,980,1352,2819,275,11177.16571,1.070701372
2024-10-26T08:49:33.00+00:00,-105.887896,39.706037,YPOD,3.08,33.59,797,976,1345,2798,274,11186.35206,1.071644779
2024-10-26T08:49:42.00+00:00,-105.887876,39.706091,YPOD,3.14,33.02,792,972,1343,2823,270,11190.61716,1.074493639
2024-10-26T08:49:52.00+00:00,-105.887879,39.706138,YPOD,3.19,33.05,793,966,1350,2834,267,11198.16309,1.077465591
2024-10-26T08:50:01.00+00:00,-105.887873,39.706178,YPOD,3.19,32.89,792,962,1350,2828,260,11201.44393,1.079792325
2024-10-26T08:50:11.00+00:00,-105.887864,39.706227,YPOD,3.23,32.84,793,958,1350,2833,260,11203.74052,1.082606329
2024-10-26T08:50:22.00+00:00,-105.887852,39.706275,YPOD,3.31,32.33,788,955,1336,2850,266,11208.98986,1.085290973
2024-10-26T08:50:31.00+00:00,-105.887844,39.706313,YPOD,3.36,31.93,787,952,1347,2841,271,11210.63028,1.087454423
2024-10-26T08:50:41.00+00:00,-105.887816,39.706352,YPOD,3.41,32.19,794,947,1356,2844,273,11215.87962,1.089212203
2024-10-26T08:50:50.00+00:00,-105.887798,39.706384,YPOD,3.45,32.25,794,945,1352,2845,271,11220.14472,1.090775188
2024-10-26T08:51:00.00+00:00,-105.887777,39.706427,YPOD,3.5,32.03,789,943,1338,2858,265,11225.39406,1.092954522
2024-10-26T08:51:11.00+00:00,-105.88778,39.706454,YPOD,3.56,30.93,781,940,1322,2866,257,11231.29957,1.094701647
2024-10-26T08:51:21.00+00:00,-105.887775,39.706442,YPOD,3.6,29.86,771,935,1311,2883,253,11232.93999,1.093839772
2024-10-26T08:51:30.00+00:00,-105.887751,39.706439,YPOD,3.64,29.13,765,927,1310,2869,247,11232.93999,1.093095516
2024-10-26T08:51:40.00+00:00,-105.88776,39.706447,YPOD,3.7,29.13,763,918,1326,2893,241,11232.93999,1.093801769
2024-10-26T08:51:49.00+00:00,-105.887747,39.706453,YPOD,3.73,29.42,763,911,1338,2893,240,11232.93999,1.093873013
2024-10-26T08:51:59.00+00:00,-105.887756,39.706501,YPOD,3.77,30.25,769,905,1349,2916,238,11241.14209,1.097066585
2024-10-26T08:52:08.00+00:00,-105.887761,39.706554,YPOD,3.82,30.98,775,904,1354,2938,237,11244.09485,1.100479879
2024-10-26T08:52:18.00+00:00,-105.887747,39.706592,YPOD,3.85,30.75,776,905,1343,2953,239,11246.71952,1.102523203
2024-10-26T08:52:29.00+00:00,-105.887741,39.706605,YPOD,3.9,31.07,781,903,1361,2958,247,11250.00036,1.103195094
2024-10-26T08:52:38.00+00:00,-105.887734,39.706671,YPOD,3.93,31.22,783,903,1360,2951,251,11258.85863,1.107148872
2024-10-26T08:52:48.00+00:00,-105.887712,39.706699,YPOD,3.97,31.19,782,904,1349,2976,253,11264.10797,1.108393418
2024-10-26T08:52:57.00+00:00,-105.887689,39.706735,YPOD,4,30.77,782,906,1359,2977,254,11270.01348,1.110118248
2024-10-26T08:53:07.00+00:00,-105.887689,39.706795,YPOD,4.03,30.96,783,904,1358,2982,251,11278.87175,1.113868294
2024-10-26T08:53:18.00+00:00,-105.887695,39.706843,YPOD,4.07,30.67,781,904,1348,2991,248,11283.13684,1.117005792
2024-10-26T08:53:28.00+00:00,-105.887658,39.706873,YPOD,4.1,30.4,781,903,1362,2983,249,11285.43343,1.118050081
2024-10-26T08:53:37.00+00:00,-105.887665,39.706906,YPOD,4.14,30.93,783,901,1360,2972,246,11288.38619,1.12027409
2024-10-26T08:53:47.00+00:00,-105.887616,39.706935,YPOD,4.17,30.9,783,903,1361,2988,240,11290.35469,1.120995709
2024-10-26T08:53:56.00+00:00,-105.887531,39.706973,YPOD,4.21,30.4,780,904,1348,2995,235,11295.27595,1.121495646
2024-10-26T08:54:08.00+00:00,-105.887494,39.70702,YPOD,4.26,29.87,778,902,1362,3008,237,11301.50955,1.123637444
2024-10-26T08:54:17.00+00:00,-105.887492,39.707074,YPOD,4.29,30.29,781,899,1369,3002,237,11310.6959,1.126993328
2024-10-26T08:54:26.00+00:00,-105.887495,39.707126,YPOD,4.32,30.37,782,898,1353,3023,239,11319.22608,1.130334587
2024-10-26T08:54:36.00+00:00,-105.887489,39.707112,YPOD,4.35,29.72,780,902,1354,3017,244,11315.28908,1.129321546
2024-10-26T08:54:46.00+00:00,-105.887491,39.70717,YPOD,4.38,29.8,783,899,1376,3003,249,11322.17884,1.133020754
2024-10-26T08:54:57.00+00:00,-105.887515,39.707246,YPOD,4.42,30.74,790,898,1380,3003,257,11326.11585,1.138334854
2024-10-26T08:55:06.00+00:00,-105.887521,39.707331,YPOD,4.45,30.85,792,900,1379,3003,265,11336.28645,1.143828175
2024-10-26T08:55:16.00+00:00,-105.887516,39.70739,YPOD,4.48,30.96,795,900,1375,2985,270,11345.4728,1.147445952
2024-10-26T08:55:25.00+00:00,-105.887544,39.70747,YPOD,4.52,30.93,798,901,1375,2955,278,11356.29958,1.153103051
2024-10-26T08:55:36.00+00:00,-105.887524,39.707488,YPOD,4.57,30.35,796,903,1379,2972,293,11360.23658,1.153811373
2024-10-26T08:55:41.00+00:00,-105.887519,39.707483,YPOD,4.59,30.51,796,903,1379,2972,297,11356.29958,1.153388033
2024-10-26T08:55:48.00+00:00,-105.887517,39.70751,YPOD,4.61,30.44,797,905,1388,2997,302,11359.58042,1.155052677
2024-10-26T08:55:58.00+00:00,-105.887506,39.707581,YPOD,4.64,30.79,801,907,1388,2984,301,11365.15784,1.159310756
2024-10-26T08:56:08.00+00:00,-105.887509,39.707641,YPOD,4.67,30.71,800,909,1379,2996,300,11371.39144,1.163174257
2024-10-26T08:56:17.00+00:00,-105.887549,39.707695,YPOD,4.71,30.32,799,910,1377,3007,299,11382.5463,1.167444347
2024-10-26T08:56:28.00+00:00,-105.887588,39.707742,YPOD,4.74,29.48,792,910,1361,3015,296,11391.07648,1.171250082
2024-10-26T08:56:38.00+00:00,-105.887582,39.707813,YPOD,4.77,29.11,790,909,1374,3021,292,11400.59092,1.175620401
2024-10-26T08:56:49.00+00:00,-105.88759,39.707829,YPOD,4.8,28.92,785,911,1358,3022,283,11403.87176,1.176803856
2024-10-26T08:57:00.00+00:00,-105.887595,39.707831,YPOD,4.82,27.69,777,911,1355,3034,276,11403.87176,1.177036524
2024-10-26T08:57:12.00+00:00,-105.887607,39.707871,YPOD,4.87,28.42,786,901,1376,3028,271,11410.10535,1.179825746
2024-10-26T08:57:21.00+00:00,-105.887671,39.707918,YPOD,4.89,28.65,787,898,1377,3028,267,11418.96362,1.184160874
2024-10-26T08:57:32.00+00:00,-105.887712,39.707977,YPOD,4.92,29.15,790,895,1392,3036,268,11425.5253,1.18876897
2024-10-26T08:57:42.00+00:00,-105.887735,39.708027,YPOD,4.95,29.35,791,898,1386,3042,268,11435.6959,1.192424526
2024-10-26T08:57:51.00+00:00,-105.887803,39.70806,YPOD,4.98,29.24,791,899,1380,3054,259,11442.91375,1.195961891
2024-10-26T08:58:01.00+00:00,-105.887816,39.708107,YPOD,5,29.16,792,902,1389,3042,252,11445.86651,1.199213836
2024-10-26T08:58:10.00+00:00,-105.887829,39.708155,YPOD,5.03,29.63,795,902,1399,3049,252,11457.02136,1.202529467
2024-10-26T08:58:19.00+00:00,-105.887831,39.708219,YPOD,5.06,30.16,798,903,1402,3075,257,11465.22346,1.206625299
2024-10-26T08:58:28.00+00:00,-105.887858,39.708261,YPOD,5.06,30.28,801,905,1404,3062,262,11469.48856,1.209859094
2024-10-26T08:58:38.00+00:00,-105.887877,39.708282,YPOD,5.09,30.35,803,907,1397,3081,265,11479.65916,1.2115928
2024-10-26T08:58:48.00+00:00,-105.887901,39.70833,YPOD,5.11,29.98,802,910,1387,3087,271,11483.26808,1.215142978
2024-10-26T08:58:57.00+00:00,-105.887941,39.708379,YPOD,5.15,29.03,795,913,1378,3094,281,11493.76677,1.219096431
2024-10-26T08:59:08.00+00:00,-105.887985,39.70842,YPOD,5.2,28.64,795,913,1396,3036,286,11499.67228,1.222628838
2024-10-26T08:59:18.00+00:00,-105.887987,39.708429,YPOD,5.23,28.48,792,912,1390,3075,280,11499.67228,1.223241219
2024-10-26T08:59:27.00+00:00,-105.887977,39.708436,YPOD,5.27,28.71,795,912,1410,3060,269,11499.67228,1.223471649
2024-10-26T08:59:37.00+00:00,-105.888039,39.708458,YPOD,5.32,29.39,800,915,1404,3071,261,11507.87438,1.22618575
2024-10-26T08:59:46.00+00:00,-105.888073,39.708495,YPOD,5.36,28.97,799,922,1399,3056,260,11510.17097,1.229253313
2024-10-26T08:59:58.00+00:00,-105.888129,39.708507,YPOD,5.43,28.19,794,926,1390,3060,259,11516.73265,1.231212434
2024-10-26T09:00:07.00+00:00,-105.888174,39.708527,YPOD,5.48,27.67,790,926,1388,3042,257,11522.63816,1.23344428
2024-10-26T09:00:17.00+00:00,-105.888238,39.708548,YPOD,5.53,27.78,790,923,1398,3029,254,11528.54368,1.236152318
2024-10-26T09:00:26.00+00:00,-105.888281,39.708591,YPOD,5.59,28.36,795,922,1425,3029,250,11534.1211,1.239797094
2024-10-26T09:00:36.00+00:00,-105.888295,39.708634,YPOD,5.64,29.14,800,922,1426,3045,244,11540.02662,1.24281358
2024-10-26T09:00:47.00+00:00,-105.888297,39.70865,YPOD,5.71,29.45,803,924,1430,3033,239,11542.65129,1.243866577
2024-10-26T09:00:56.00+00:00,-105.888294,39.708643,YPOD,5.77,28.76,800,928,1411,3007,236,11542.65129,1.243359875
2024-10-26T09:01:08.00+00:00,-105.88835,39.708697,YPOD,5.83,27.89,794,929,1399,3023,236,11548.88488,1.247980555
2024-10-26T09:01:17.00+00:00,-105.888377,39.708738,YPOD,5.87,27.62,793,929,1420,3026,234,11555.11848,1.251152638
2024-10-26T09:01:28.00+00:00,-105.888418,39.708779,YPOD,5.95,28.16,797,928,1432,3006,228,11561.02399,1.254628805
2024-10-26T09:01:38.00+00:00,-105.888488,39.70881,YPOD,5.99,28.9,802,927,1431,3034,228,11570.86651,1.258107409
2024-10-26T09:01:48.00+00:00,-105.88853,39.708836,YPOD,6.07,28.44,801,931,1432,2998,233,11574.14735,1.260662965
2024-10-26T09:01:58.00+00:00,-105.888572,39.708878,YPOD,6.13,28.21,801,933,1433,3021,237,11584.64604,1.264227045
2024-10-26T09:02:07.00+00:00,-105.888619,39.708925,YPOD,6.2,28.72,806,933,1451,3029,237,11591.86389,1.268216076
2024-10-26T09:02:18.00+00:00,-105.888658,39.708982,YPOD,6.26,28.99,808,936,1437,3016,237,11602.36258,1.272659233
2024-10-26T09:02:29.00+00:00,-105.888687,39.709034,YPOD,6.34,28.57,808,938,1439,3034,238,11609.58042,1.276568213
2024-10-26T09:02:40.00+00:00,-105.888727,39.709069,YPOD,6.41,27.97,806,939,1446,3047,236,11619.75103,1.279649236
2024-10-26T09:02:51.00+00:00,-105.88875,39.709103,YPOD,6.5,28.67,810,937,1452,3041,231,11622.70378,1.282293881
2024-10-26T09:03:01.00+00:00,-105.888753,39.709098,YPOD,6.57,28.25,810,940,1453,3035,229,11619.75103,1.282045372
2024-10-26T09:03:12.00+00:00,-105.888755,39.709104,YPOD,6.7,28.57,813,942,1456,3041,231,11622.70378,1.282466779
2024-10-26T09:03:21.00+00:00,-105.888792,39.70915,YPOD,6.8,28.22,814,946,1476,3055,233,11629.59355,1.286174384
2024-10-26T09:03:31.00+00:00,-105.88883,39.70919,YPOD,6.88,27.81,809,950,1446,3054,231,11637.13948,1.289526947
2024-10-26T09:03:40.00+00:00,-105.888865,39.709182,YPOD,6.99,27.93,814,949,1483,3056,229,11640.7484,1.289797022
2024-10-26T09:03:52.00+00:00,-105.888919,39.709192,YPOD,7.11,28.06,814,950,1453,3057,229,11644.35733,1.291621845
2024-10-26T09:03:56.00+00:00,-105.888967,39.709198,YPOD,7.15,27.36,811,952,1454,3044,229,11647.96625,1.293066182
2024-10-26T09:04:04.00+00:00,-105.888966,39.709256,YPOD,7.22,26.68,806,951,1450,3038,228,11654.19985,1.296683485
2024-10-26T09:04:13.00+00:00,-105.888999,39.709296,YPOD,7.3,26.33,803,953,1467,3062,224,11659.44919,1.29992768
2024-10-26T09:04:23.00+00:00,-105.888987,39.709349,YPOD,7.39,26.2,802,965,1464,3084,221,11664.37045,1.302988843
2024-10-26T09:04:31.00+00:00,-105.889015,39.709393,YPOD,7.45,25.97,801,971,1462,3101,222,11666.66704,1.306372831
2024-10-26T09:04:40.00+00:00,-105.889024,39.70944,YPOD,7.54,25.77,799,978,1469,3077,222,11675.19722,1.30952447
2024-10-26T09:04:50.00+00:00,-105.889061,39.709468,YPOD,7.62,26.44,805,983,1505,3108,214,11677.8219,1.312102715
2024-10-26T09:04:59.00+00:00,-105.889091,39.709528,YPOD,7.72,27.17,812,1002,1514,3116,206,11683.39932,1.316535934
2024-10-26T09:05:10.00+00:00,-105.889131,39.709558,YPOD,7.84,26.76,813,1030,1504,3129,208,11689.30484,1.319306858
2024-10-26T09:05:22.00+00:00,-105.889151,39.709574,YPOD,7.93,25.5,806,1042,1472,3145,212,11695.86652,1.320755417
2024-10-26T09:05:31.00+00:00,-105.889193,39.70961,YPOD,8.03,24.69,801,1044,1489,3170,208,11702.75628,1.323948629
2024-10-26T09:05:38.00+00:00,-105.889221,39.709629,YPOD,8.11,25.43,806,1041,1509,3157,205,11702.75628,1.325764154
2024-10-26T09:05:48.00+00:00,-105.889281,39.709658,YPOD,8.2,25.36,805,1050,1495,3170,201,11713.91114,1.32892176
2024-10-26T09:05:57.00+00:00,-105.88934,39.709692,YPOD,8.29,24.83,803,1053,1490,3202,199,11721.12898,1.332373356
2024-10-26T09:06:08.00+00:00,-105.88939,39.709708,YPOD,8.41,24.33,800,1056,1495,3231,197,11728.34683,1.334498163
2024-10-26T09:06:18.00+00:00,-105.88946,39.70969,YPOD,8.49,24.34,802,1055,1508,3255,197,11731.95576,1.334951177
2024-10-26T09:06:29.00+00:00,-105.889561,39.709675,YPOD,8.58,25.23,807,1046,1513,3260,202,11738.18935,1.336309499
2024-10-26T09:06:38.00+00:00,-105.88964,39.709655,YPOD,8.65,25.13,871,1045,1668,3312,206,11740.15786,1.336871429
2024-10-26T09:06:50.00+00:00,-105.889637,39.709653,YPOD,8.79,25.01,904,1041,1525,3328,200,11740.15786,1.336677881
2024-10-26T09:06:59.00+00:00,-105.889664,39.709652,YPOD,8.81,24.64,876,1037,1513,3320,196,11743.11061,1.337236559
2024-10-26T09:07:09.00+00:00,-105.889685,39.709645,YPOD,8.91,24.33,856,1032,1505,3350,200,11743.11061,1.337284626
2024-10-26T09:07:18.00+00:00,-105.889689,39.709647,YPOD,9.01,23.88,840,1032,1505,3368,205,11743.11061,1.337501404
2024-10-26T09:07:28.00+00:00,-105.889693,39.709648,YPOD,9.09,24.03,830,1032,1498,3378,202,11743.11061,1.337655949
2024-10-26T09:07:39.00+00:00,-105.8897,39.709651,YPOD,9.17,23.74,823,1031,1529,3406,191,11743.11061,1.338004249
2024-10-26T09:07:48.00+00:00,-105.889704,39.709652,YPOD,9.25,24.62,825,1038,1534,3408,184,11743.11061,1.338158842
2024-10-26T09:08:00.00+00:00,-105.889707,39.709654,YPOD,9.34,24.02,822,1065,1529,3424,185,11746.06337,1.338352593
2024-10-26T09:08:09.00+00:00,-105.889711,39.709655,YPOD,9.4,23.9,819,1079,1523,3432,190,11746.06337,1.338507217
2024-10-26T09:08:19.00+00:00,-105.889715,39.709657,YPOD,9.48,23.79,818,1092,1536,3440,192,11746.06337,1.338724087
2024-10-26T09:08:28.00+00:00,-105.889719,39.709659,YPOD,9.54,24.22,823,1110,1560,3479,194,11746.06337,1.338940972
2024-10-26T09:08:38.00+00:00,-105.889723,39.70966,YPOD,9.61,24.69,827,1131,1555,3463,200,11746.06337,1.339095645
2024-10-26T09:08:47.00+00:00,-105.889727,39.709662,YPOD,9.67,24.12,824,1150,1538,3462,202,11746.06337,1.339312557
2024-10-26T09:08:58.00+00:00,-105.889732,39.709664,YPOD,9.75,23.69,823,1173,1566,3465,200,11750.00038,1.339552607
2024-10-26T09:09:08.00+00:00,-105.889735,39.709665,YPOD,9.82,24.27,830,1203,1579,3458,199,11750.00038,1.339684206
2024-10-26T09:09:19.00+00:00,-105.88974,39.709667,YPOD,9.91,24.52,837,1245,1596,3477,193,11750.00038,1.339924298
2024-10-26T09:09:31.00+00:00,-105.889742,39.709668,YPOD,9.98,25.33,849,1283,1623,3479,185,11750.00038,1.34003278
2024-10-26T09:09:40.00+00:00,-105.889745,39.709669,YPOD,10.05,25.88,858,1325,1626,3487,183,11750.00038,1.34016441
2024-10-26T09:09:52.00+00:00,-105.889749,39.709671,YPOD,10.13,25.27,860,1365,1615,3498,187,11750.00038,1.3403814
2024-10-26T09:09:56.00+00:00,-105.889752,39.709672,YPOD,10.16,25.42,860,1370,1613,3518,187,11752.62505,1.340513051
2024-10-26T09:10:04.00+00:00,-105.889756,39.709674,YPOD,10.21,24.77,853,1371,1579,3506,188,11752.62505,1.340730064
2024-10-26T09:10:14.00+00:00,-105.889759,39.709675,YPOD,10.27,24.11,845,1355,1583,3543,184,11752.62505,1.340861734
2024-10-26T09:10:23.00+00:00,-105.889764,39.709677,YPOD,10.33,24.65,847,1333,1606,3557,183,11752.62505,1.341101937
2024-10-26T09:10:33.00+00:00,-105.889768,39.709679,YPOD,10.38,24.24,844,1332,1582,3566,186,11752.62505,1.341318992
2024-10-26T09:10:42.00+00:00,-105.889771,39.70968,YPOD,10.44,23.55,842,1342,1600,3598,190,11752.62505,1.341450698
2024-10-26T09:10:53.00+00:00,-105.889775,39.709682,YPOD,10.51,23.39,838,1349,1587,3577,191,11752.62505,1.341667777
2024-10-26T09:11:03.00+00:00,-105.889779,39.709683,YPOD,10.55,23.01,837,1359,1597,3600,190,11752.62505,1.341822691
2024-10-26T09:11:12.00+00:00,-105.889783,39.709685,YPOD,10.62,22.94,837,1374,1596,3626,188,11752.62505,1.342039798
2024-10-26T09:11:22.00+00:00,-105.889786,39.709686,YPOD,10.67,22.67,835,1397,1596,3616,181,11752.62505,1.34217155
2024-10-26T09:11:31.00+00:00,-105.88979,39.709688,YPOD,10.71,22.37,830,1406,1581,3623,179,11752.62505,1.342388681
2024-10-26T09:11:41.00+00:00,-105.889793,39.709689,YPOD,10.74,22.14,825,1392,1576,3627,182,11755.5778,1.342520456
